"timestamp","source","message"
"2020-05-21T15:34:54.810Z","amos-modelbank-xs2a-adapter-ui-service-55fdcd89b-pmpkp","create a new session: 9717DBF7385545B4C8515088F3284F0C"
"2020-05-21T15:36:37.070Z","xs2a-adapter-7-jtfdh","Searching for ASPSPs: 1 record(s) have been found"
"2020-05-21T16:01:37.385Z","xs2a-adapter-7-jtfdh","Searching for ASPSPs: by bank code [12345678}"
"2020-05-21T16:08:52.182Z","amos-modelbank-xs2a-adapter-ui-service-55fdcd89b-pmpkp","create a new session: 20C252163E3F2261EE4698460AA7EA6E"
"2020-05-21T15:34:54.812Z","amos-modelbank-xs2a-adapter-ui-service-55fdcd89b-pmpkp","search ASPSPs"
"2020-05-21T15:36:37.233Z","xs2a-adapter-7-jtfdh","Searching for ASPSPs: by ID [53c47f54-b9a4-465a-8f77-bc6cd5f0cf46]"
"2020-05-21T16:04:15.770Z","xs2a-adapter-7-jtfdh","Searching for ASPSPs: by ID [53c47f54-b9a4-465a-8f77-bc6cd5f0cf46]"
"2020-05-21T16:08:52.484Z","xs2a-adapter-7-jtfdh","UTF-8 charset will be used for response body parsing"
"2020-05-21T15:34:54.834Z","xs2a-adapter-7-jtfdh","Searching for ASPSPs: by bank code [99999999}"
"2020-05-21T15:36:37.263Z","xs2a-adapter-7-jtfdh","Searching for ASPSPs: 1 record(s) have been found"
"2020-05-21T16:04:16.251Z","amos-modelbank-xs2a-adapter-ui-service-55fdcd89b-pmpkp","Processing ConsentAuthorisedEvent: BaseEvent{data=******, approach=EMBEDDED, step=AUTHENTICATE_PSU}"
"2020-05-21T16:08:52.486Z","amos-modelbank-xs2a-adapter-ui-service-55fdcd89b-pmpkp","create consent response status - 400"
"2020-05-21T15:34:54.874Z","xs2a-adapter-7-jtfdh","Searching for ASPSPs: 1 record(s) have been found"
"2020-05-21T15:36:37.443Z","amos-modelbank-xs2a-adapter-ui-service-55fdcd89b-pmpkp","Delete consent status is 204"
"2020-05-21T16:05:17.437Z","xs2a-adapter-7-jtfdh","Searching for ASPSPs: by ID [53c47f54-b9a4-465a-8f77-bc6cd5f0cf46]"
"2020-05-21T16:10:20.060Z","xs2a-adapter-7-jtfdh","Searching for ASPSPs: by ID [53c47f54-b9a4-465a-8f77-bc6cd5f0cf46]"
"2020-05-21T16:00:38.458Z","amos-modelbank-xs2a-adapter-ui-service-55fdcd89b-pmpkp","search ASPSPs response status - 200"
"2020-05-21T15:47:56.516Z","amos-modelbank-xs2a-adapter-ui-service-55fdcd89b-pmpkp","search ASPSPs response status - 200"
"2020-05-21T16:05:17.477Z","xs2a-adapter-7-jtfdh","Searching for ASPSPs: 1 record(s) have been found"
"2020-05-21T16:10:20.134Z","xs2a-adapter-7-jtfdh","--> POST https://amos-modelbank-xs2a.cloud.adorsys.de/v1/consents?limit=10&balanceTypes=interimBooked HTTP/1.1\\n	--> Correlation-ID: DDE981EF93D8F3DAF1C14908147C0B31\\n	--> Accept: application/json\\n	--> TPP-Nok-Redirect-URI: https://amos-modelbank-xs2a-adapter-ui-service.cloud.adorsys.de/nok-redirect\\n	--> X-Request-ID: c4eb6bc8-2cf6-46de-9d00-89a0ab49e95b\\n	--> TPP-Redirect-Preferred: false\\n	--> X-GTW-ASPSP-ID: 53c47f54-b9a4-465a-8f77-bc6cd5f0cf46\\n	--> PSU-ID: ******\\n	--> PSU-IP-Address: 0.0.0.0\\n	--> TPP-Redirect-URI: https://amos-modelbank-xs2a-adapter-ui-service.cloud.adorsys.de/redirect\\n	-->\\n	--> Request body [application/json; charset=UTF-8]: {""access"":{""accounts"":[],""balances"":[],""transactions"":[]},""recurringIndicator"":true,""validUntil"":""2020-05-22"",""frequencyPerDay"":4,""combinedServiceIndicator"":false}\\n	-->"
"2020-05-21T16:00:38.472Z","amos-modelbank-xs2a-adapter-ui-service-55fdcd89b-pmpkp","Aspsp was not found for bankCode=12345678"
"2020-05-21T15:47:56.572Z","xs2a-adapter-7-jtfdh","Searching for ASPSPs: 1 record(s) have been found"
"2020-05-21T16:05:17.478Z","xs2a-adapter-7-jtfdh","Searching for ASPSPs: by ID [53c47f54-b9a4-465a-8f77-bc6cd5f0cf46]"
"2020-05-21T16:10:20.218Z","xs2a-adapter-7-jtfdh","UTF-8 charset will be used for response body parsing"
"2020-05-21T16:00:38.475Z","amos-modelbank-xs2a-adapter-ui-service-55fdcd89b-pmpkp","Processing Error: BaseEvent{data=******, approach=UNKNOWN, step=ASPSP_LOOKUP}"
"2020-05-21T15:47:56.628Z","xs2a-adapter-7-jtfdh","--> POST https://amos-modelbank-xs2a.cloud.adorsys.de/v1/payments/sepa-credit-transfers?limit=10&balanceTypes=interimBooked HTTP/1.1\\n	--> Correlation-ID: 8ECDCE97BD7397BE24E292A8BB647F90\\n	--> Accept: */*\\n	--> X-Request-ID: afe809fc-e92f-4809-8ec1-dfbc9baacc0a\\n	--> TPP-Redirect-Preferred: false\\n	--> X-GTW-ASPSP-ID: 53c47f54-b9a4-465a-8f77-bc6cd5f0cf46\\n	--> PSU-ID: ******\\n	--> PSU-IP-Address: 0.0.0.0\\n	--> TPP-Redirect-URI: https://amos-modelbank-xs2a-adapter-ui-service.cloud.adorsys.de/redirect\\n	-->\\n	--> Request body [application/json; charset=UTF-8]: {""debtorAccount"":{""iban"":""******"",""currency"":""******""},""instructedAmount"":{""currency"":""******"",""amount"":""******""},""creditorAccount"":{""iban"":""******"",""currency"":""******""},""creditorName"":""******""}\\n	-->"
"2020-05-21T16:05:18.029Z","xs2a-adapter-7-jtfdh","{""tppMessages"":[{""category"":""ERROR"",""code"":""PSU_CREDENTIALS_INVALID"",""text"":""The PSU-ID cannot be matched by the addressed ASPSP or is blocked, or a password resp. OTP was not correct""}]}"
"2020-05-21T16:10:20.220Z","amos-modelbank-xs2a-adapter-ui-service-55fdcd89b-pmpkp","Processing Error: BaseEvent{data=******, approach=UNKNOWN, step=CREATE_CONSENT}"
"2020-05-21T16:01:09.059Z","xs2a-adapter-7-jtfdh","Searching for ASPSPs: by bank code [12345678}"
"2020-05-21T15:47:57.109Z","amos-modelbank-xs2a-adapter-ui-service-55fdcd89b-pmpkp","initiate payment response status - 201"
"2020-05-21T16:05:18.032Z","amos-modelbank-xs2a-adapter-ui-service-55fdcd89b-pmpkp","Response status - 401"
"2020-05-21T16:12:28.628Z","amos-modelbank-xs2a-adapter-ui-service-55fdcd89b-pmpkp","create a new session: 1D1ED53A17E12C81C4CDEC8A94C1C803"
"2020-05-21T16:01:37.406Z","xs2a-adapter-7-jtfdh","Searching for ASPSPs: 0 record(s) have been found"
"2020-05-21T15:53:43.824Z","amos-modelbank-xs2a-adapter-ui-service-55fdcd89b-pmpkp","update consent PSU data (selectPsuAuthenticationMethod)"
"2020-05-21T16:08:52.184Z","amos-modelbank-xs2a-adapter-ui-service-55fdcd89b-pmpkp","search ASPSPs"
"2020-05-21T16:12:28.701Z","amos-modelbank-xs2a-adapter-ui-service-55fdcd89b-pmpkp","Processing AspspFoundEvent: AspspFoundEvent{data=AspspTO{id='53c47f54-b9a4-465a-8f77-bc6cd5f0cf46', name='adorsys xs2a', bic='ADORSYS', bankCode='99999999', url='https://amos-modelbank-xs2a.cloud.adorsys.de', adapterId='adorsys-integ-adapter', idpUrl='null', scaApproaches=null, paginationId='0:1.0'}, approach=UNKNOWN, step=ASPSP_LOOKUP}"
"2020-05-21T16:01:37.407Z","amos-modelbank-xs2a-adapter-ui-service-55fdcd89b-pmpkp","Aspsp was not found for bankCode=12345678"
"2020-05-21T15:53:43.832Z","xs2a-adapter-7-jtfdh","Searching for ASPSPs: by ID [53c47f54-b9a4-465a-8f77-bc6cd5f0cf46]"
"2020-05-21T16:08:52.267Z","amos-modelbank-xs2a-adapter-ui-service-55fdcd89b-pmpkp","search ASPSPs response status - 200"
"2020-05-21T16:12:28.748Z","xs2a-adapter-7-jtfdh","Searching for ASPSPs: by ID [53c47f54-b9a4-465a-8f77-bc6cd5f0cf46]"
"2020-05-21T16:04:15.760Z","amos-modelbank-xs2a-adapter-ui-service-55fdcd89b-pmpkp","Processing AspspFoundEvent: AspspFoundEvent{data=AspspTO{id='53c47f54-b9a4-465a-8f77-bc6cd5f0cf46', name='adorsys xs2a', bic='ADORSYS', bankCode='99999999', url='https://amos-modelbank-xs2a.cloud.adorsys.de', adapterId='adorsys-integ-adapter', idpUrl='null', scaApproaches=null, paginationId='0:1.0'}, approach=UNKNOWN, step=ASPSP_LOOKUP}"
"2020-05-21T15:53:43.903Z","xs2a-adapter-7-jtfdh","Searching for ASPSPs: 1 record(s) have been found"
"2020-05-21T16:08:52.312Z","xs2a-adapter-7-jtfdh","Searching for ASPSPs: by ID [53c47f54-b9a4-465a-8f77-bc6cd5f0cf46]"
"2020-05-21T16:12:28.920Z","xs2a-adapter-7-jtfdh","UTF-8 charset will be used for response body parsing"
"2020-05-21T16:04:15.800Z","xs2a-adapter-7-jtfdh","Searching for ASPSPs: 1 record(s) have been found"
"2020-05-21T15:36:35.549Z","xs2a-adapter-7-jtfdh","Searching for ASPSPs: 1 record(s) have been found"
"2020-05-21T16:08:52.342Z","xs2a-adapter-7-jtfdh","Searching for ASPSPs: 1 record(s) have been found"
"2020-05-21T16:04:16.250Z","amos-modelbank-xs2a-adapter-ui-service-55fdcd89b-pmpkp","Processing ConsentCreatedEvent: BaseEvent{data=******, approach=UNKNOWN, step=CREATE_CONSENT}"
"2020-05-21T15:36:36.021Z","amos-modelbank-xs2a-adapter-ui-service-55fdcd89b-pmpkp","update consent PSU data (PSU otp stage) response status - 200"
"2020-05-21T16:08:52.348Z","xs2a-adapter-7-jtfdh","--> POST https://amos-modelbank-xs2a.cloud.adorsys.de/v1/consents?limit=10&balanceTypes=interimBooked HTTP/1.1\\n	--> Correlation-ID: 20C252163E3F2261EE4698460AA7EA6E\\n	--> Accept: application/json\\n	--> TPP-Nok-Redirect-URI: https://amos-modelbank-xs2a-adapter-ui-service.cloud.adorsys.de/nok-redirect\\n	--> X-Request-ID: 687c12d1-eca4-4463-987c-fc66ddabec7f\\n	--> TPP-Redirect-Preferred: false\\n	--> X-GTW-ASPSP-ID: 53c47f54-b9a4-465a-8f77-bc6cd5f0cf46\\n	--> PSU-ID: ******\\n	--> PSU-IP-Address: 0.0.0.0\\n	--> TPP-Redirect-URI: https://amos-modelbank-xs2a-adapter-ui-service.cloud.adorsys.de/redirect\\n	-->\\n	--> Request body [application/json; charset=UTF-8]: {""access"":{""accounts"":[],""balances"":[],""transactions"":[]},""recurringIndicator"":true,""validUntil"":""2020-05-22"",""frequencyPerDay"":4,""combinedServiceIndicator"":false}\\n	-->"
"2020-05-21T16:10:19.969Z","amos-modelbank-xs2a-adapter-ui-service-55fdcd89b-pmpkp","search ASPSPs"
"2020-05-21T15:36:36.156Z","xs2a-adapter-7-jtfdh","Searching for ASPSPs: by ID [53c47f54-b9a4-465a-8f77-bc6cd5f0cf46]"
"2020-05-21T16:08:52.485Z","xs2a-adapter-7-jtfdh","{""tppMessages"":[{""category"":""ERROR"",""code"":""SERVICE_INVALID"",""text"":""The addressed service is not valid for the addressed resources or the submitted data""}]}"
"2020-05-21T16:10:20.048Z","xs2a-adapter-7-jtfdh","Searching for ASPSPs: 1 record(s) have been found"
"2020-05-21T15:53:39.276Z","xs2a-adapter-7-jtfdh","Searching for ASPSPs: by ID [53c47f54-b9a4-465a-8f77-bc6cd5f0cf46]"
"2020-05-21T16:08:52.487Z","amos-modelbank-xs2a-adapter-ui-service-55fdcd89b-pmpkp","Response status - 400"
"2020-05-21T16:10:20.051Z","amos-modelbank-xs2a-adapter-ui-service-55fdcd89b-pmpkp","search ASPSPs response status - 200"
"2020-05-21T15:53:39.308Z","xs2a-adapter-7-jtfdh","Searching for ASPSPs: 1 record(s) have been found"
"2020-05-21T16:08:52.487Z","amos-modelbank-xs2a-adapter-ui-service-55fdcd89b-pmpkp","Processing Error: BaseEvent{data=******, approach=UNKNOWN, step=CREATE_CONSENT}"
"2020-05-21T16:12:28.659Z","xs2a-adapter-7-jtfdh","Searching for ASPSPs: by bank code [99999999}"
"2020-05-21T15:36:17.709Z","xs2a-adapter-7-jtfdh","Searching for ASPSPs: by ID [53c47f54-b9a4-465a-8f77-bc6cd5f0cf46]"
"2020-05-21T16:08:52.488Z","amos-modelbank-xs2a-adapter-ui-service-55fdcd89b-pmpkp","20C252163E3F2261EE4698460AA7EA6E: Unhandled exception"
"2020-05-21T16:12:28.699Z","xs2a-adapter-7-jtfdh","Searching for ASPSPs: 1 record(s) have been found"
"2020-05-21T15:36:17.779Z","xs2a-adapter-7-jtfdh","Searching for ASPSPs: 1 record(s) have been found"
"2020-05-21T16:10:19.967Z","amos-modelbank-xs2a-adapter-ui-service-55fdcd89b-pmpkp","create a new session: DDE981EF93D8F3DAF1C14908147C0B31"
"2020-05-21T16:12:28.713Z","xs2a-adapter-7-jtfdh","Searching for ASPSPs: by ID [53c47f54-b9a4-465a-8f77-bc6cd5f0cf46]"
"2020-05-21T15:53:47.654Z","xs2a-adapter-7-jtfdh","Searching for ASPSPs: by ID [53c47f54-b9a4-465a-8f77-bc6cd5f0cf46]"
"2020-05-21T16:10:20.051Z","amos-modelbank-xs2a-adapter-ui-service-55fdcd89b-pmpkp","Processing AspspFoundEvent: AspspFoundEvent{data=AspspTO{id='53c47f54-b9a4-465a-8f77-bc6cd5f0cf46', name='adorsys xs2a', bic='ADORSYS', bankCode='99999999', url='https://amos-modelbank-xs2a.cloud.adorsys.de', adapterId='adorsys-integ-adapter', idpUrl='null', scaApproaches=null, paginationId='0:1.0'}, approach=UNKNOWN, step=ASPSP_LOOKUP}"
"2020-05-21T16:12:28.783Z","xs2a-adapter-7-jtfdh","--> POST https://amos-modelbank-xs2a.cloud.adorsys.de/v1/consents?limit=10&balanceTypes=interimBooked HTTP/1.1\\n	--> Correlation-ID: 1D1ED53A17E12C81C4CDEC8A94C1C803\\n	--> Accept: application/json\\n	--> TPP-Nok-Redirect-URI: https://amos-modelbank-xs2a-adapter-ui-service.cloud.adorsys.de/nok-redirect\\n	--> X-Request-ID: 6cd8cb84-0dca-4888-a2de-b6909004801a\\n	--> TPP-Redirect-Preferred: false\\n	--> X-GTW-ASPSP-ID: 53c47f54-b9a4-465a-8f77-bc6cd5f0cf46\\n	--> PSU-ID: ******\\n	--> PSU-IP-Address: 0.0.0.0\\n	--> TPP-Redirect-URI: https://amos-modelbank-xs2a-adapter-ui-service.cloud.adorsys.de/redirect\\n	-->\\n	--> Request body [application/json; charset=UTF-8]: {""access"":{""accounts"":[],""balances"":[],""transactions"":[],""additionalInformation"":{""ownerName"":[]},""availableAccounts"":""******"",""availableAccountsWithBalance"":""******"",""allPsd2"":""******""},""recurringIndicator"":true,""validUntil"":""2020-05-22"",""frequencyPerDay"":4,""combinedServiceIndicator"":false}\\n	-->"
"2020-05-21T15:53:35.098Z","xs2a-adapter-7-jtfdh","Searching for ASPSPs: by ID [53c47f54-b9a4-465a-8f77-bc6cd5f0cf46]"
"2020-05-21T16:10:20.218Z","xs2a-adapter-7-jtfdh","{""tppMessages"":[{""category"":""ERROR"",""code"":""SERVICE_INVALID"",""text"":""The addressed service is not valid for the addressed resources or the submitted data""}]}"
"2020-05-21T16:12:28.924Z","amos-modelbank-xs2a-adapter-ui-service-55fdcd89b-pmpkp","1D1ED53A17E12C81C4CDEC8A94C1C803: Unhandled exception"
"2020-05-21T15:53:35.551Z","amos-modelbank-xs2a-adapter-ui-service-55fdcd89b-pmpkp","Processing ConsentAuthorisedEvent: BaseEvent{data=******, approach=EMBEDDED, step=AUTHENTICATE_PSU}"
"2020-05-21T16:10:20.221Z","amos-modelbank-xs2a-adapter-ui-service-55fdcd89b-pmpkp","DDE981EF93D8F3DAF1C14908147C0B31: Unhandled exception"
"2020-05-21T16:12:28.629Z","amos-modelbank-xs2a-adapter-ui-service-55fdcd89b-pmpkp","search ASPSPs"
"2020-05-21T16:12:28.700Z","amos-modelbank-xs2a-adapter-ui-service-55fdcd89b-pmpkp","search ASPSPs response status - 200"
"2020-05-21T16:12:28.921Z","xs2a-adapter-7-jtfdh","{""tppMessages"":[{""category"":""ERROR"",""code"":""CONSENT_INVALID"",""text"":""An explicit consent of ownerName is not supported.""}]}"
